,name,longitude,latitude
6523,Wenham Neck,-70.84449,42.59232
6524,Puttalam,79.8283,8.0362
6525,Orlândia,-47.889991,-20.718208
6526,Manono,-172.10662,-13.86005
6527,"Hotel ""Dulce Limay",-68.099006,-38.880207
6528,Phnom Penh Hotel,104.916319,11.578922
6529,Reddish Township,-91.86615,40.203641
6530,Ferriday,-91.555992,31.629185
6531,Los Altos Boutique Hotel & Residencias,-86.264174,12.096375
6532,Hope Hotel,31.303028,3.337705
6533,Húsavík Cape Hotel,-17.353521,66.048643
6534,Hotel Pension Altenholz,10.120506,54.392608
6535,Osasco Hotel,-46.784263,-23.534448
6536,Alhambra Hotel,-123.104573,49.283381
6537,Carrollwood,-82.5219,28.05713
6538,Bersenbrück,7.945689,52.55141
6539,Sheraton Ottawa Hotel,-75.697782,45.420838
6540,Kandi International Hotel Huizhou,114.4,23.0833
6541,Bol’shaya Kudara,107.04306,50.19889
6542,Atessa,14.450062,42.069222
6543,Boû Arfa,2.81464,36.46298
6544,Ertis,75.45901,53.33367
6545,Verneuil-sur-Avre,0.92731,48.73949
6546,Bilhorod-Dnistrovskyi,30.34938,46.1952
6547,Hotel Morales,-72.444673,7.818902
6548,Hôtel de Ville de Dinant,4.912781,50.259269
6549,Porto San Giorgio,13.79339,43.18266
6550,Divnogorsk,92.357318,55.958244
6551,Santa María Hotel,-91.153828,14.743388
6552,Lord Exmouth Hotel,138.491015,-34.842135
6553,Shengshi Jinhua Hotel,114.25352,22.71258
6554,Oak Lawn,-87.749602,41.714745
6555,Ban Bang Khu Wat,100.51667,13.95
6556,Resende Costa,-44.23588,-20.91944
6557,Bydgoszcz,18.01434,53.122091
6558,"Marriott-Protea Hotel, Asaba",6.640309,6.225822
6559,Voronezh,39.271903,51.653248
6560,Raubling,12.117433,47.796413
6561,Kingaroy Hotel Motel,151.836189,-26.538683
6562,Metropolitan Akita Hotel,140.1166,39.7166
6563,Sumy,34.79148,50.923856
6564,Pan de Azúcar,-55.23333,-34.8
6565,Karibea Baie Du Galion Resort Hotel Galion,-60.9003,14.76884
6566,Oensingen,7.723689,47.29053
6567,Los Alamitos Junction,-117.999062,33.802778
6568,Noisy-le-Grand,2.565119,48.840356
6569,Hotel Alvorada,-54.589396,-25.506667
6570,Barwon Heads Hotel,144.492959,-38.282765
6571,Sidi Yahya El Gharb,-6.30618,34.30652
6572,Port Lincoln Hotel,135.854438,-34.717577
6573,MESTRE Hotel,0.74018,42.40764
6574,Chesterfield Hotel,10.399915,63.434361
6575,Cannock,-2.025445,52.69354
6576,Lesnoy Gorodok,37.2083,55.63893
6577,Marina di Gioiosa Ionica,16.332171,38.302242
6578,Best Western San Dimas Hotel & Suites,-117.81601,34.1074
6579,Tifni,-6.94093,31.62777
6580,La Rocca Assisi Hotel,12.6187,43.07177
6581,Qingnian,115.71183,36.84032
6582,Tsu Miyako Hotel,136.51113,34.71899
6583,Klötze,11.160685,52.6257
6584,East Rochester,-77.490754,43.112134
6585,Hotel Santoña,-90.512742,14.633122
6586,Dondon Hotel,39.23212,-6.799712
6587,Hotel Vintop,79.952299,7.096137
6588,Hotel Tudanca - Benavente,-5.68405,42.05226
6589,South Hill,-122.283781,47.120551
6590,Al-Qusayr,36.57975,34.50914
6591,Jolly Dello Stretto Palace Hotel,15.55691,38.19433
6592,Swinton Hotel,-0.116751,51.52929
6593,Lavrentiya,-171.02082,65.58604
6594,GDA Hotel Göttingen,9.972308,51.512113
6595,Parvomay,25.225363,42.101063
6596,Colne,-2.171663,53.858629
6597,Parry Sound,-80.030922,45.354323
6598,Clarksville,-87.333526,36.575216
6599,Menaka Hotel,79.974495,6.91881
6600,Colon Hotel,139.770965,35.704932
6601,"Celldömölk, Vasvirág Hotel",17.15166,47.249714
6602,Bastion Hotel Leeuwarden,5.801,53.186
6603,Bijiao,105.343,27.0039
6604,Junik,20.276425,42.477643
6605,Deinze,3.51462,50.99911
6606,Lianyuan,111.670532,27.69812
6607,Escale Oceania Nantes Bouguenais Hotel,-1.6189,47.1729
6608,Vedelago,12.019411,45.686995
6609,Ratekau,10.729398,53.94602
6610,Clarkston,-84.240461,33.810311
6611,Scandic Hotel Plaza Borås,12.9403,57.724065
6612,Mount Juliet,-86.513862,36.217989
6613,Lino Lakes,-93.107605,45.153528
6614,Lexington Hotel,-90.70505,35.83526
6615,Hotel der Platengarten,10.57729,49.30186
6616,Stavyschens'kyi,30.173087,49.415583
6617,Travelodge Derry Hotel,-7.32183,54.99972
6618,Badajoz Center Hotel,-6.9725,38.86605
6619,Kāmārhāti,88.37472,22.67111
6620,Aridea,22.060904,40.975956
6621,Bargoed,-3.230152,51.691088
6622,Dąbrowa Białostocka,23.35045,53.651294
6623,Woodley Hotel,-0.1918,51.4936
6624,Morro do Chapéu,-41.163361,-11.54918
6625,Novyy Oskol,37.876576,50.766172
6626,South Al Sieber Road,-111.488709,33.408561
6627,Westville Hotel,-7.627176,54.34304
6628,Hotel do Município de Campos Sales,-40.367322,-7.078523
6629,Ulkan,14.7,56.15
6630,Corso Hotel Pecs,18.2445,46.07885
6631,Wilmington Island,-80.97372,32.00355
6632,Salcea,26.371746,47.651499
6633,Diambala,13.28583,-4.64222
6634,Best Western Plus Myrtle Beach Hotel,-78.79707,33.77509
6635,Makaleng,27.28333,-20.9
6636,Forbe Oroya,-75.92402,-11.52639
6637,Hotel Signa,12.3923,43.104751
6638,São Francisco de Goiás,-49.261343,-15.934697
6639,Hotel El Espinar,-4.23527,40.728887
6640,York Hotel,103.835188,1.306925
6641,Iberostar Grand Trinidad Hotel,-78.48633,21.53485
6642,Hauzenberg,13.626842,48.652914
6643,Tickhill,-1.108455,53.432237
6644,Kucevo,21.719696,44.471589
6645,Avignon Hôtel Monclar,4.803887,43.940875
6646,Sidcup,0.099236,51.425279
6647,Hoogezand-Sappemeer,6.738873,53.143944
6648,Hotel Rufino,-62.714132,-34.262024
6649,Gretz-Armainvilliers,2.73239,48.73731
6650,Assendelft,4.81089,52.441919
6651,Sliedrecht,4.774385,51.822472
6652,Saint-Martin-de-Seignanx,-1.386677,43.542351
6653,Sidi Dahbi,-7.16532,33.06897
6654,Anniston,-85.798803,33.675041
6655,Jucuruçu,-40.157182,-16.84253
6656,Mengen,32.065866,40.933423
6657,Kannangara Hotel & Bakery,80.081557,6.411364
6658,Domérat,2.535487,46.36152
6659,Shyroke,33.25714,47.69173
6660,Stroitel',36.4831,50.78543
6661,Kovel's'ka,24.676033,51.221653
6662,Rowley Regis,-2.04376,52.48292
6663,Castelo Branco,-7.49087,39.82219
6664,Hotel Titus,4.880095,52.364947
6665,Comitán de Domínguez,-92.127329,16.234936
6666,Barrafranca,14.200822,37.377525
6667,Lesquin,3.109553,50.587531
6668,villa massalubrense sorrento,14.35905,40.62698
6669,Panchgani,73.799486,17.925189
6670,Hotel Carving House,60.362122,41.380043
6671,Bothell,-122.205088,47.787813
6672,Troy Hotel,-0.184792,51.511158
6673,Bredasdorp,20.045322,-34.532895
6674,Iwye,25.7727,53.9299
6675,Mbeya Hotel,33.447617,-8.892716
6676,Bliss Corner,-70.937677,41.618752
6677,Coutras,-0.123256,45.042027
6678,Lukovit,24.164413,43.207157
6679,Novo Mundo Hotel,-52.26128,-15.891814
6680,West New York,-74.009315,40.78592
6681,São Joaquim de Bicas,-44.270691,-20.059812
6682,Monsenhor Hipólito,-41.027326,-7.001284
6683,Farafenni,-15.6,13.56667
6684,Yeniseysk,92.16576,58.445
6685,Norco,-117.546756,33.924564
6686,Mendon Center,-77.54763,43.000786
6687,Elsmere,-75.121174,39.706488
6688,Salvador Hotel,10.083783,5.464276
6689,La Palm Royal Beach Hotel,-0.142947,5.562551
6690,Three Gorges Xiba Hotel,111.2833,30.6999
6691,Yashan,109.94194,22.1975
6692,Ming Zhu Hotel Puyang,114.9833,35.6999
6693,Hinton Firs Hotel,-1.858497,50.720602
6694,Breuillet,2.18229,48.574273
6695,Andijan,72.34424,40.78206
6696,Vandalia,-89.09368,38.9606
6697,Montesano,18.322708,39.974776
6698,Camariñas,-9.182555,43.131859
6699,Annan Hotel,-3.834939,53.325758
6700,Grevenmacher,6.442188,49.680043
6701,Nanning Wanxing Hotel Beining Branch,108.31888,22.82158
6702,Lyubertsy,38.009074,55.641655
6703,The Battle House Renaissance Mobile Hotel,-88.04082,30.69304
6704,Hotel Rendsburg,9.668818,54.300517
6705,Luzzi,16.288235,39.447583
6706,Parcu Voluntarilor,26.178023,44.488972
6707,Berkley Oceanfront Hotel,-73.999542,40.225054
6708,Červený Kostelec,16.088098,50.476901
6709,Santiago Zacatepec,-95.91448,17.160908
6710,Courtry,2.598865,48.912088
6711,Formello,12.40217,42.078785
6712,Noormarkku,21.857901,61.599069
6713,Gannat,3.19654,46.096972
6714,Schloss Auerstedt,11.589391,51.098969
6715,Corridonia,13.507296,43.247489
6716,Piedras Negras,-100.542974,28.692225
6717,Taksony,19.064864,47.331891
6718,Borgaro Torinese,7.65993,45.138038
6719,Radisson Hotel Jalandhar,75.58486,31.31892
6720,Fuyang Hotel,120.1666,30.25
6721,Diguapo,104.96667,25.7
6722,Wellesbourne Hastings,-1.59286,52.195008
6723,Arcos de la Frontera,-70.644737,-33.557271
6724,Rioblanco,-75.68056,3.53083
6725,Sitio Novo de Goias,-47.63731,-5.60283
6726,Škofja Loka,14.322331,46.169738
6727,Hotel Punta Gorda,-82.052691,26.937201
6728,Fort Dix,-74.616816,40.008088
6729,Drebkau,14.221218,51.654665
6730,Hotel Quime,-67.21513,-16.979849
6731,Kravaře,18.003469,49.931677
6732,Bystřice,18.726883,49.637933
6733,Miraíma,-39.969997,-3.568744
6734,portales del campestre hotel,-75.57585,6.18845
6735,Phelan,-117.537488,34.43696
6736,Monte Cristo Hotel,-122.209616,47.978089
6737,Briare,2.735292,47.64232
6738,Bulambuli,34.28477,1.36787
6739,Agrigento,13.581822,37.31183
6740,Nordenham,8.483099,53.48947
6741,Long Branch,-73.989373,40.302333
6742,Tambov,41.423502,52.72321
6743,San Martino Buon Albergo,11.090506,45.416764
6744,The Crawford Hotel,-105.000055,39.75334
6745,Calexico,-115.490765,32.683453
6746,Valozhyn,26.5266,54.0892
6747,Crumlin Community,-3.13528,51.67778
6748,Ayancık,34.58611,41.94472
6749,Lagkadás,23.067114,40.752422
6750,Ad Dis ash Sharqiyah,49.94847,14.9084
6751,VDB Nha Trang Hotel,109.202444,12.278783
6752,Handan Hotel,114.5333,36.5666
6753,Sennwald,9.50268,47.26053
6754,Montehermoso,-6.350407,40.088083
6755,Hotelplan,8.368246,47.421114
6756,Valatie Colony,-73.678889,42.420665
6757,Hessisch Lichtenau,9.664837,51.227901
6758,Pöttmes,11.087221,48.584476
6759,Leopold Hotel,3.603884,50.840535
6760,Vryburg,24.741039,-26.951053
6761,Billingshurst,-0.450971,51.022171
6762,Abergavenny Hotel,-3.014284,51.819226
6763,Hotel Belleville,27.706432,42.372387
6764,Montegranaro,13.638598,43.236575
6765,Baricella,11.534509,44.646213
6766,Varre-Sai,-41.865902,-20.929984
6767,Gänserndorf,16.721377,48.341094
6768,Poisy,6.072246,45.917388
6769,Spanish Lake,-90.20553,38.783961
6770,Hôtel Manja,47.459993,-21.261781
6771,Bienenbüttel,10.489858,53.142149
6772,Lihuzhuang,117.81897,39.62099
6773,Urmia,45.07605,37.55274
6774,Guantingzhan,115.60917,40.22222
6775,Hotel Villa Batalha,-8.824282,39.663432
6776,Hotel der Platengarten,10.57729,49.30186
6777,Palmácia,-38.848168,-4.145596
6778,Buziaș,21.601352,45.648513
6779,Pharmacie MOUNIR CHAHED,9.608375,36.64998
6780,Verolanuova,10.078487,45.327126
6781,Čačak,20.349967,43.887141
6782,Casa Grande Hotel,-86.319038,12.104873
6783,Badoc,120.48333,17.9
6784,Pinos Puente,-3.752569,37.252405
6785,ACHAT Hotel Egelsbach Frankfurt,8.671083,49.964057
6786,Kalynivka,28.520604,49.456186
6787,Thon Hotel Svolvaer,14.5667,68.2364
6788,Crystal Lake,-88.329346,42.230376
6789,Pinar del Río,-83.69806,22.4175
6790,Bataysk,39.749451,47.128019
6791,Quibala,14.97995,-10.73366
6792,Haiku-Pauwela,-156.303319,20.926134
6793,Anhembi,-48.129761,-22.788124
6794,Dormont,-80.03311,40.3959
6795,Charleston Hotel,-0.233878,5.60668
6796,Atherstone,-1.553233,52.580732
6797,Isaszeg,19.403177,47.533689
6798,Brokopondo,-55.020011,5.040376
6799,Trooper,-75.399099,40.145949
6800,Hotel Baco,-5.987404,37.393008
6801,Qingfengdian,115.05278,38.60194
6802,Progress Hotel,4.3587,50.8564
6803,abba Playa Gijon Hotel,-5.64329,43.54059
6804,Hotel Segredos de Vale Manso,-8.29261,39.545649
6805,Kawanakajima,139.72588,35.53149
6806,Wendell,-78.368511,35.781985
6807,Moss Grove Hotel,-3.023983,54.458751
6808,Hôtel Kyriad Compiègne,2.784877,49.38723
6809,Hotel Múnicipal De Jacarezinho,-49.972855,-23.157426
6810,Duncanville,-96.912772,32.646283
6811,Mundybash,87.295569,53.209659
6812,Estepa,-4.878215,37.293082
6813,Qingyang Qu,104.03258,30.65999
6814,Franklin Hotel,-103.731247,44.376181
6815,Mercure Livingston Hotel,-3.504165,55.886458
6816,Doutor Maurício Cardoso,-54.362279,-27.50856
6817,Chuarrancho,-90.50861,14.82167
6818,SERVIGROUP PUEBLO BENIDORM Hotel,-0.11384,38.53971
6819,Bacarra,120.6125,18.2529
6820,Eifelkreis Bitburg-Prüm,6.38,50.07583
6821,Gières,5.79194,45.18194
6822,Seymour Hotel,-0.171498,51.516218
6823,Camiling,120.4128,15.6866
6824,Castletown Motte,-6.430226,54.013823
6825,Valkeakoski,24.028309,61.262223
6826,Greensboro Hotel,-79.7909,36.0348
6827,Culcheth,-2.52104,53.4511
6828,Creve Coeur,-90.456785,38.65743
6829,Le Fate - Hotel Oasi,11.870582,45.231857
6830,Hôtel Carnot,7.287538,43.698105
6831,Bou’nane,-3.04978,32.03738
6832,Hohenems,9.68306,47.36667
6833,Royal Spa Kitzbuhel Hotel Jochberg,12.41706,47.38421
6834,Tubay,125.52389,9.16694
6835,Firmat,-61.4832,-33.45937
6836,Montorio al Vomano,13.631886,42.58078
6837,Sheraton Dongguan Hotel,113.7341,23.0492
6838,Ciudad Canatlán,-104.774146,24.523132
6839,Radcliffe on Trent,-1.03019,52.944648
6840,Scarlet Huntington Hotel,-122.411944,37.791374
6841,Abaza,90.081597,52.647724
6842,Gemona del Friuli,13.131452,46.279255
6843,College Park Marriott Hotel & Conference Center,-76.9543,38.98648
6844,Rawdons Hotel,30.010428,-29.374706
6845,Coswig,12.438571,51.888942
6846,Hotel Darulmakmur,102.358861,3.935437
6847,Cumiana,7.375635,44.982577
6848,Hotel Chandler,-73.985233,40.745972
6849,Otavi,17.33333,-19.65
6850,Vida,25.529473,44.278329
6851,Santana do Acaraú,-40.210258,-3.461109
6852,Brezno,19.633938,48.803878
6853,Ipixuna,-71.688386,-7.048404
6854,Bischberg,10.831355,49.908297
6855,City of Bessemer,-86.97134,33.37071
6856,Shenango Township,-80.303573,40.944438
6857,Bridport Arms Hotel,-2.762035,50.710281
6858,Hotel Bazar,4.479055,51.915962
6859,Hrebinka,32.438386,50.112861
6860,Bayawan,122.804,9.3649
6861,Eagle Pass,-100.491261,28.710877
6862,Avenal,-120.134723,36.017374
6863,Gardendale,-97.376364,27.70869
6864,Monroe Hotel,50.5969,26.22803
6865,Abotel Beaugency Hotel,2.307,48.8567
6866,Lagoa Real,-42.21697,-14.10985
6867,Mason City,-93.208197,43.153757
6868,Dushanbe Serena hotel,68.79812,38.564296
6869,Ipswich Hotel,1.07908,52.028875
6870,Ehringshausen,8.385109,50.59933
6871,Tarlac City,120.59794,15.48017
6872,Achern,8.067504,48.630478
6873,SAN LUIS Hotel,4.29735,39.83518
6874,Quaint Hotel Nadur,14.294761,36.037713
6875,LA RESERVA DE SAN LEONARDO Hotel,-3.05244,41.83315
6876,Sharypovo,89.202085,55.537138
6877,Kuvendi Komunal i Shtërpcë,21.022575,42.23843
6878,Lake Morton-Berrydale,-122.086637,47.331552
6879,Hotel Ambassador Ludwigsfelde,13.254413,52.304531
6880,El Tiburon Hotel Boutique,-4.50552,36.60916
6881,Brensbach,8.879881,49.774481
6882,Al-Tall,36.3107,33.61033
6883,Plainville Hotel,-72.8366,41.6731
6884,Laurinburg,-79.478817,34.758578
6885,Lamu House Hotel,40.901306,-2.265773
6886,Lubuagan,121.06667,17.3
6887,Hotel President Giovinazzo,16.6667,41.1833
6888,Hotel Ferrara,11.618239,44.83764
6889,Bichura,107.587857,50.585756
6890,Archena,-1.300848,38.115564
6891,Hotel Água Doce,-45.173949,-23.492138
6892,Bailino-Fornace,9.63263,45.62423
6893,Santa Clarita,-118.524849,34.406134
6894,Sankt Jörgens Hotell,11.952299,57.745756
6895,Kentfield,-122.558094,37.942777
6896,Vitim,112.56993,59.44326
6897,Streamwood,-88.171838,42.018721
6898,Lexington Hotel,-90.70505,35.83526
6899,Hambrücken,8.543089,49.185375
6900,Robinson Hotel and Suites,-97.170465,31.457439
6901,King's Hotel City Stay,11.560362,48.142875
6902,Dongxing,130.78679,45.36088
6903,Suite El Paso Hotel,-17.239,28.063
6904,Holly Springs,-78.835419,35.653101
6905,Beardstown,-90.427986,40.012621
6906,Benjamín Hill,-111.109326,30.171864
6907,Davenport Hotel,-6.249718,53.341632
6908,فندق الحديدة,42.94859,14.798411
6909,Ban Chang Grand Hotel,101.048826,12.727495
6910,G‘uzor,66.24806,38.62083
6911,Birstall,-1.125487,52.677338
6912,Al Mahallah Street,54.108503,17.021317
6913,Cumberland Hotel,-0.400753,54.277247
6914,Jalajala,121.3225,14.353
6915,South Bradenton,-82.581694,27.461484
6916,Buttigliera Alta,7.435638,45.066643
6917,Chemerovets'kyi,26.363554,48.944622
6918,Ruzaevskiy,44.747857,54.091299
6919,Paula Cândido,-42.982051,-20.872968
6920,Likino-Dulevo,38.963309,55.696824
6921,Oncativo capital,-63.68201,-31.91353
6922,Ciénega de Flores,-100.167509,25.960069
6923,Higashiosaka-shi,135.615275,34.67387
6924,Gloria Hotel,-91.507036,14.534956
6925,Yongbei,87.7518,29.0807
6926,Curvelo,-44.434004,-18.76197
6927,BURSA Hotel Kyiv,30.513766,50.465571
6928,Chili Hotel,34.674905,-1.843764
6929,Singuilucan,-98.517783,19.967801
6930,Hôtel Campanile Avallon,3.96616,47.498187
6931,Hotel Negele,10.896927,47.849114
6932,Stafford Hotel,-77.07637,39.02567
6933,Altenkirchen,7.638015,50.686408
6934,Oberding,11.845854,48.321722
6935,São Gabriel da Cachoeira,-66.993635,-0.15203
6936,Monterrey Hotel,-45.379797,-3.658047
6937,Sant’Antonio Abate,13.006009,46.405767
6938,Juban,44.942092,14.046201
6939,Primavera Hotel,-79.840274,-6.768118
6940,Princeton Meadows,-74.559613,40.33483
6941,Hotel Schroeder,-49.17608,-26.741594
6942,Kashi,75.977445,39.470404
6943,Bondorf,8.833814,48.522847
6944,Kulhudhuffushi,73.06998,6.62207
6945,Dabou,-4.37685,5.32556
6946,Nailsea,-2.757525,51.434414
6947,Schmallenberg,8.288032,51.158701
6948,Serways Hotel Siegburg West,7.21866,50.807832
6949,Hujiachi,115.71111,37.89083
6950,Coleshill Hotel,-1.70537,52.49682
6951,Anapurus,-43.108538,-3.67233
6952,Hotel Völser Hof,11.500249,46.517115
6953,Thinadhoo,72.99969,0.5306
6954,Valašské Meziříčí,17.965026,49.471965
6955,Oudover,5.03182,52.21618
6956,Hôtel le Mottaret,6.577898,45.373573
6957,Halls Creek,127.673556,-18.225263
6958,Oudorperstraat,4.947172,52.38966
6959,Mingzhu Hotel Sanmenxia,111.0833,34.8333
6960,Escárcega,-90.742523,18.606798
6961,Balabagan,124.16667,7.5
6962,Dahlonega,-83.986139,34.53215
6963,Kongsberg,9.653083,59.659974
6964,Caputira,-42.268132,-20.172451
6965,Mariehamn,19.934499,60.102486
6966,Hotel Porto Feliz,-46.567322,-21.789773
6967,Juchitepec,-98.880053,19.100993
6968,Ulica Lu-Pa,15.490044,45.502039
6969,San Clemente Palace Hotel Resort,12.33563,45.41196
6970,Ban Rangsit,100.71439,14.00681
6971,Camacupa,17.48333,-12.01667
6972,Mercure Livingston Hotel,-3.504165,55.886458
6973,Nord-Fron,9.7483,61.59556
6974,Rafael Delgado,-97.069617,18.810362
6975,Bosanska Krupa,16.337844,44.875458
6976,Castro Hotel,-122.409253,37.798351
6977,Tullahoma,-86.216203,35.369129
6978,Holguín,-76.26306,20.88722
6979,Phoenix Hotel,-0.189447,51.513454
6980,Treuen,12.299943,50.542776
6981,Wallersdorf,12.748613,48.736047
6982,Desio,9.206411,45.619912
6983,Verucchio,12.42389,43.98333
6984,Weigelstown,-76.8285,39.985573
6985,Armadale,116.007062,-32.150311
6986,Protea Hotel Klerksdorp,26.6666,-26.8666
6987,Villeneuve-sur-Yonne,3.291912,48.082785
6988,Dalcahue,-73.65011,-42.37845
6989,Baianópolis,-44.540059,-12.307144
6990,São Gonçalo do Amarante,-38.989182,-3.601759
6991,Hamilton Hotel,-77.03162,38.90299
6992,Monte Alegre de Sergipe,-37.563966,-10.029736
6993,SEY Ma Borne - Carrières-sous-Poissy - Hôtel d'Agglomération,2.025763,48.945966
6994,Ecokayan Dilijan  Resort Hotel,44.851359,40.7573
6995,Hotel Ratskeller Felsberg,9.421077,51.135322
6996,Fislisbach,8.29074,47.43749
6997,Rosheim,7.477612,48.497599
6998,Nuevo Cuscatlán,-89.26528,13.64861
6999,hotel ocosingo,-92.089646,16.908535
7000,Valera,-70.60361,9.31778
7001,Milhan,43.318994,15.34753
7002,Pencheng,115.65,29.66667
7003,E Meishan Hotel,104.0,33.0
7004,Carosino,17.398375,40.465343
7005,Dalby Hotel,12.049785,55.307773
7006,Merrydale,-91.108142,30.499757
7007,Oga Grand Hotel,139.74355,39.97617
7008,Hotel Campo Largo,-49.530787,-25.455344
7009,Apucarana,-51.456952,-23.555864
7010,Dalmatovo,62.948185,56.261627
7011,Pailitas,-73.62548,8.95652
7012,Country Club Estates,-81.462629,31.211372
7013,Daijiazhuang,100.24,24.5448
7014,Port Clinton Hotel,-76.024551,40.582491
7015,Riedlingen,9.472423,48.157594
7016,Svätý Jur,17.215097,48.251214
7017,Hatsukaichi-shi,132.306807,34.310958
7018,São Vicente Ferrer,-44.886882,-2.89487
7019,Fundulele,26.504892,44.466518
7020,Übach-Palenberg,6.114492,50.91778
7021,Lahaina,-156.668693,20.880053
7022,Biscarrosse,-1.162561,44.392647
7023,Dniprovske,34.41394,48.59042
7024,Baabda,35.54417,33.83389
7025,Franklin Center,-74.54141,40.53153
7026,Narborough,-1.209356,52.573323
7027,Mata de São João,-38.298819,-12.532444
7028,Puerto Barrios,-88.59444,15.72778
7029,Dubrovytsya,26.56503,51.57438
7030,Şahbuz,45.57389,39.40722
7031,Pinkafeld,16.121379,47.370896
7032,Milngavie,-4.32311,55.94071
7033,Ramada Morgantown Hotel & Co,-79.9537,39.584
7034,Santo Antônio do Içá,-67.956946,-3.098499
7035,Neuffen,9.374589,48.555754
7036,Lafayette Hotel,-90.070965,29.947553
7037,Miercurea-Ciuc,25.803339,46.357485
7038,Dörentrup,9.026448,52.029936
7039,İnegöl,29.51333,40.07806
7040,Blair Township,-78.407702,40.395395
7041,Ust-Kuyga,135.54876,70.00208
7042,Baron Heliopolis Hotel,31.331,30.0872
7043,Mathura,77.690178,27.499997
7044,Villa de Zaachila,-96.751792,16.948791
7045,Riihimäki,24.765754,60.740545
7046,Lyepyel’,28.699,54.8814
7047,Talusan,122.81028,7.42667
7048,South El Monte Avenue,-122.100769,37.381266
7049,Homyel'skaya Voblasts',30.0,52.0
7050,Santo Niño Hotel Y Lavanderia,-97.908253,18.964182
7051,Venkatagiri,79.58024,13.96065
7052,Market Warsop,-1.15091,53.21402
7053,Hotel Bad Pyrmonter Hof,9.259314,51.985126
7054,Agerola,14.53884,40.63771
7055,West Hempfield Township,-76.51635,40.0501
7056,Brioude,3.377884,45.296185
7057,Ezhou,114.87854,30.377614
7058,Bodaybo,114.194187,57.85145
7059,West Deptford Township,-75.19962,39.83345
7060,Couëron,-1.725984,47.214372
7061,Chone,-80.09361,-0.69819
7062,Wigston Two Steeples,-1.09248,52.58128
7063,Burr Ridge,-87.919566,41.741108
7064,Légère Hotel Taunusstein,8.213257,50.165008
7065,Piranhas,-37.733187,-9.545652
7066,Xindian,118.29444,36.7975
7067,Ennepetal,7.385694,51.306941
7068,Clarkstown,-73.97042,41.1326
7069,North Manchester,-85.77464,41.002998
7070,Governador Lindenberg,-40.459408,-19.252671
7071,Yulee,-81.544455,30.64799
7072,Hajdúböszörmény,21.50942,47.670098
7073,Airmont,-74.098899,41.099011
7074,Villa Luvianos,-100.298551,18.922275
7075,Dornhan,8.509536,48.349813
7076,Cloquet,-92.492392,46.721939
7077,Pen Bo Nan Yao Hotel,102.717617,25.021913
7078,Kurovskoye,38.945666,55.587069
7079,Zhongshu,103.76667,24.51667
7080,Reynoldsburg,-82.813429,39.946459
7081,McNair Hotel,-3.161895,55.971858
7082,King's Norton,-0.992548,52.595948
7083,Clifton Hotel,74.333566,31.575568
7084,Obertraubling,12.166273,48.968836
7085,Hotel Artemis,-46.643021,-23.539827
7086,Cubulco,-90.58333,15.13333
7087,Hotel Konin,18.249963,52.228381
7088,Himmelpforten,9.311657,53.616986
7089,"Aizoáin, frente Cuartel",-1.680005,42.841781
7090,Woodstock Hotel,-9.02844,52.840944
7091,Perth,115.834088,-31.960773
7092,Paradise Valley Hotel,145.423122,-37.928859
7093,Dingle Bay Hotel,-10.273873,52.139502
7094,Bumahena,34.21517,0.95368
7095,Happy Valley Hotel,31.189693,-26.440729
7096,Leopoldsdorf,16.39854,48.10788
7097,Itagüí,-75.59913,6.18461
7098,Mottola,17.037878,40.634797
7099,Merrow,-0.529808,51.246108
7100,Hotel Klaksvik,-6.5946,62.22812
7101,Wissous,2.329905,48.732073
7102,Uzyn,30.439651,49.804662
7103,Quissamã,-41.48134,-22.112161
7104,Sheraton Omaha Hotel,-96.082116,41.265689
7105,Diepholz,8.368818,52.606262
7106,Hotel Naranja,-79.319947,-1.269351
7107,Aritao,121.0345,16.2979
7108,Balladins superior Hotel,8.873997,53.08654
7109,Svyetlahorsk,29.7389,52.6329
7110,Huinan County,126.26139,42.6225
7111,Alvorada do Sul,-51.228885,-22.779474
7112,Scarsdale Hotel,143.654853,-37.669981
7113,Mnichovo Hradiště,14.972187,50.521675
7114,Saint-Hilaire-du-Harcouët,-1.089821,48.57196
7115,Ransbach-Baumbach,7.731729,50.465574
7116,Lempdes,3.196702,45.773474
7117,Swissotel Tallinn Hotel,24.7614,59.4337
7118,Königsfeld im Schwarzwald,8.421903,48.141465
7119,Sherwood Manor,-72.590654,42.007326
7120,Émerainville,2.605035,48.822414
7121,Naugatuck,-73.050949,41.491842
7122,West Puente Valley,-117.960134,34.041466
7123,Governador Valadares,-41.928484,-18.876989
7124,WESTON HOTEL,117.163334,39.063486
7125,Hotel Berane,19.878283,42.845934
7126,Belchertown,-72.395229,42.274043
7127,Dzyatlava,25.4068,53.4631
7128,Lancaster Hotel,4.912904,52.36585
7129,Thung Sang,99.42627,8.2278
7130,Wenling,121.448344,28.454205
7131,Ecclesfield Library,-1.464675,53.439635
7132,Qobustan,48.961432,40.512314
7133,Redován,-0.906116,38.113556
7134,Caculé,-42.224806,-14.499432
7135,Gizzeria,16.206849,38.980553
7136,San Colombano,9.503082,45.296332
7137,Paradise Hotel,145.722396,15.210794
7138,Hotel Água Branca,-50.981657,-23.258341
7139,Alzenau in Unterfranken,9.06455,50.0888
7140,Neuville-sur-Saône,4.842634,45.878044
7141,Chanteloup-les-Vignes,2.033652,48.974759
