,pageurl,name,hotel_id,area,city,address,lat,long,amenities,hotel_star_rating,hotel_type,review_count,average_rating,photo_count,cleanliness,facilities,location,comfort
381,https://www.booking.com/hotel/in/araliayas-resort-private-limited.en-gb.html,Araliayas Resort,822300,"Udaipur Jhadol Road, Near Nai Gaon",Udaipur,"Udaipur Jhadol Road, Near Nai Gaon, 313001 Udaipur, India",24.54432837,73.64426158,1 swimming pool|Free WiFi|Free parking|Pets allowed|Restaurant|Bar|Outdoors|Outdoor fireplace|Picnic area|Sun terrace|BBQ facilities|Terrace|Garden|Pets|Pets are allowed on request. Charges may be applicable.|Activities|Live music/performance|Cooking class|Off-site|Themed dinner nights|Additional charge|Bike tours|Additional charge|Badminton equipment|Evening entertainment|Additional charge|Cycling|Off-site|Bicycle rental (additional charge)|Karaoke|Additional charge|Table tennis|Games room|Food &amp; Drink|Bottle of water|Bar|Restaurant|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|Free!|Free public parking is possible on site (reservation is not needed).|Secured parking|Pool and wellness|Swimming pool|Fitness/spa locker rooms|Yoga classes|Full body massage|Hand massage|Head massage|Couples massage|Foot massage|Neck massage|Back massage|Spa Facilities|Shallow end|Pool/beach towels|Outdoor pool|Massage|Additional charge|Spa and wellness centre|Additional charge|Reception services|Tour desk|Currency exchange|24-hour front desk|Entertainment and family services|Indoor play area|Board games/puzzles|Cleaning services|Daily housekeeping|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Business centre|Meeting/banquet facilities|Additional charge|Safety &amp; security|CCTV in common areas|24-hour security|General|Shuttle service|Shuttle service (additional charge)|Air conditioning|Car hire|Newspapers|Room service|Languages spoken|English|Hindi,4 stars,Resorts,8.0,7.6,45.0,8.4,,0.0,9.1
382,https://www.booking.com/hotel/in/oyo-37946-sky-blue.en-gb.html,OYO 37946 Hotel Sky Blue,5293792,"Rd Number 11, Avenue 4, Banjara Hills, Hyderabad., Hyderabad",Hyderabad,"Rd Number 11, Avenue 4, Banjara Hills, Hyderabad., Hyderabad, Banjara Hills, 500034 Hyderabad, India",17.413223,78.44894,Free WiFi|Family rooms|Room service|Non-smoking rooms|24-hour front desk|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|No parking available.|Services|Daily housekeeping|24-hour front desk|Room service|Safety &amp; security|CCTV outside property|CCTV in common areas|24-hour security|General|Air conditioning|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi, 3-star hotel ,Hotels,,,43.0,,,,
383,https://www.booking.com/hotel/in/oyo-22591-53a-srj-inn-kolkata12345.en-gb.html,OYO 22591 53A SRJ Inn,4322131,"NA, Picnic Garden, Tiljala, Kolkata, West Bengal 700039, India",Kolkata,"NA, Picnic Garden, Tiljala, Kolkata, West Bengal 700039, India, 700039 Kolkata, India",22.53057196,88.3815923,Family rooms|24-hour front desk|Room service|Non-smoking rooms|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|No parking available.|Services|Daily housekeeping|24-hour front desk|Room service|Safety &amp; security|CCTV in common areas|General|Air conditioning|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi, 3-star hotel ,Hotels,1.0,,45.0,,,,
384,https://www.booking.com/hotel/in/lake-face.en-gb.html,Lake face,2000536,"94, Chandpole Udaipur",Udaipur,"94, Chandpole Udaipur, 313001 Udaipur, India",24.58319708,73.68241454,Free parking|Family rooms|Airport shuttle|Room service|Non-smoking rooms|Outdoors|Outdoor furniture|Terrace|Pets|Pets are not allowed.|Activities|Bicycle rental (additional charge)|Food &amp; Drink|Kid meals|Breakfast in the room|Internet|Free!|Wired internet is available in public areas and is free of charge.|Parking|Free!|Free public parking is possible on site (reservation is not needed).|Street parking|Reception services|Private check-in/check-out|Luggage storage|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|General|Shuttle service|Mini-market on site|Shared lounge/TV area|Airport shuttle (additional charge)|Shuttle service (additional charge)|Shops (on site)|Car hire|Packed lunches|Family rooms|Barber/beauty shop|Non-smoking rooms|Newspapers|Room service,,Guest houses,156.0,9.1,15.0,0.0,8.6,0.0,8.8
385,https://www.booking.com/hotel/in/sugar-plum-macedo-palms.en-gb.html,Sugar Plum Macedo Palms,476952,"Villa F9 & F10, Quirla, Saunta Vaddo, Opp La Calypso Casino",Goa,"Villa F9 & F10, Quirla, Saunta Vaddo, Opp La Calypso Casino, 403516 Baga, India",15.56127305,73.75330478,Free WiFi|Free parking|Airport shuttle|Room service|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Additional charge|Special diet menus (on request)|Breakfast in the room|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Reception services|Luggage storage|Additional charge|24-hour front desk|Cleaning services|Trouser press|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|24-hour security|General|Shared lounge/TV area|Airport shuttle (additional charge)|Air conditioning|Car hire|Packed lunches|Room service|Languages spoken|English|Hindi,,Bed and breakfasts,10.0,6.5,33.0,6.8,,9.0,6.8
386,https://www.booking.com/hotel/in/joets-guesthouse.en-gb.html,Joets Guesthouse,2591651,Ballichal Ward,Goa,"Ballichal Ward, 403806 Bogmalo, India",15.37080896,73.83266346,Free WiFi|Airport shuttle|Beachfront|Bar|Outdoors|Outdoor furniture|Beachfront|Pets|Pets are not allowed.|Activities|Live sport events (broadcast)|Live music/performance|Beach|Food &amp; Drink|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Additional charge|Wine/champagne|Additional charge|Bar|Restaurant|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|Free!|Free public parking is possible on site (reservation is not needed).|Street parking|Wellness facilities|Sun umbrellas|Sun loungers or beach chairs|Pool/beach towels|Services|Daily housekeeping|Airport shuttle (additional charge)|Private check-in/check-out|Currency exchange|Ironing service|Additional charge|Laundry|Additional charge|Entertainment and family services|Children television networks|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|24-hour security|Safety deposit box|General|Designated smoking area|Air conditioning|Family rooms|Newspapers|Languages spoken|English|Hindi,,Guest houses,46.0,8.6,35.0,9.0,8.0,0.0,8.6
387,https://www.booking.com/hotel/in/olive-service-apartments-defence-colony.en-gb.html,Olive Service Apartments - Defence Colony,905712,A-454 Defence Colony,Delhi,"A-454 Defence Colony, 110024 New Delhi, India",28.57510724,77.23243028,Free WiFi|Airport shuttle|Family rooms|Free parking|Non-smoking rooms|Pets allowed|Pets|Pets are allowed on request. Charges may be applicable.|Activities|Golf course (within 3 km)|Additional charge|Food &amp; Drink|Bottle of water|Grocery deliveries|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Street parking|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Car hire|Airport shuttle|Reception services|Currency exchange|Safety deposit box|Express check-in/check-out|Newspapers|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Laundry|Additional charge|Miscellaneous|Designated smoking area|Air conditioning|Non-smoking throughout|Heating|Lift|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi,3 stars,Apartments,49.0,8.9,,0.0,0.0,0.0,0.0
388,https://www.booking.com/hotel/in/d-39-aggies-comfort.en-gb.html,D'aggies Comfort,5832830,Behind Star Beach Resort Colva Goa,Goa,"Behind Star Beach Resort Colva Goa, 403708 Colva, India",15.275098,73.916785,Free WiFi|Free parking|Restaurant|Bar|Pets|Pets are not allowed.|Activities|Pub crawls|Additional charge|Nightclub/DJ|Food &amp; Drink|Bar|Restaurant|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Street parking|Secured parking|Services|Daily housekeeping|Express check-in/check-out|24-hour front desk|Room service|Safety &amp; security|CCTV in common areas|24-hour security|General|Air conditioning,,Hotels,,,12.0,,,,
389,https://www.booking.com/hotel/in/blue-heaven-mahabaleshwar12345.en-gb.html,Blue Heaven,5923033,466 masjid road mahabaleshwar near SBI bank,Mahabaleshwar,"466 masjid road mahabaleshwar near SBI bank, 412806 Mahabaleshwar, India",17.930729,73.647734,Free parking|Family rooms|Restaurant|Room service|Non-smoking rooms|Bar|Pets|Pets are not allowed.|Food &amp; Drink|Bar|Restaurant|Internet|No internet access available.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Services|24-hour front desk|Room service|General|Air conditioning|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi|Marathi, 2-star hotel ,Hotels,,,14.0,,,,
390,https://www.booking.com/hotel/in/raj-mahal-nagpur.en-gb.html,Raj Mahal Hotel,2608774,"Tekdi Road, Manas Chowk, sitabuldi, Nagpur",Nagpur,"Tekdi Road, Manas Chowk, sitabuldi, Nagpur, 440012 Nagpur, India",21.14547433,79.08756137,Free WiFi|Free parking|Room service|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Additional charge|Breakfast in the room|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|Free!|Free private parking is possible at a location nearby (reservation is needed).|Parking garage|Street parking|Reception services|Lockers|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Additional charge|Ironing service|Additional charge|Laundry|Additional charge|Business facilities|Meeting/banquet facilities|Additional charge|General|Packed lunches|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi,3-star hotel,Hotels,15.0,5.5,24.0,0.0,0.0,6.6,0.0
391,https://www.booking.com/hotel/in/ezilla.en-gb.html,Ezilla,4559503,Ariyankuppam manavely pondicherry Pondicherry,Pondicherry,"Ariyankuppam manavely pondicherry Pondicherry, 605007 Pondicherry, India",11.888881,79.806315,Family rooms|Terrace|Outdoors|Sit back and relax|Terrace|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|No parking available.|Transport|Bicycle rental (additional charge)|Reception services|Safety deposit box|Miscellaneous|Air conditioning|Family rooms|Languages spoken|English|Hindi|Tamil,,Holiday homes,9.0,8.1,,9.2,8.6,0.0,8.9
392,https://www.booking.com/hotel/in/spot-on-38752-pearl-imperial-spot.en-gb.html,SPOT ON 38752 Pearl Imperial SPOT,5204664,"Sector 72, Noida",Noida,"Sector 72, Noida, 201301 Noida, India",28.587057,77.377945,Pets|Pets are not allowed.|Internet|No internet access available.|Parking|Parking options available|Secured parking|Services|Daily housekeeping|Trouser press|Additional charge|Languages spoken|English|Hindi, 3-star hotel ,Hotels,,,45.0,,,,
393,https://www.booking.com/hotel/in/oyo-home-64493-modern-stay-kalamassery.en-gb.html,OYO Home 64493 Modern Stay Kalamassery,5939570,"Alenchery Villa, Thirunilath lane, South Kalamassery University PO, Kochi",Kochi,"Alenchery Villa, Thirunilath lane, South Kalamassery University PO, Kochi, 682022 Cochin, India",10.047852,76.32422,Parking|No parking available.|Internet|No internet access available.|Kitchen|Freedom to eat when you want|Bedroom|Wardrobe or closet|Bathroom|Free toiletries|Bath or Shower|Private bathroom|Toilet|Media &amp; Technology|Fun for everyone under one roof|Cable Channels|TV|Room Amenities|Extra comfort|Fan|Trash cans|Pets|Pets are not allowed.,3 stars,Apartments,,,,,,,
394,https://www.booking.com/hotel/in/oyo-homes-hinjewadi-pune.en-gb.html,FabExpress ABC Inn,1999864,"Tower 3 - 302, Blue Ridge Society ,Hinjewadi",Pune,"Tower 3 - 302, Blue Ridge Society ,Hinjewadi, 411012 Pune, India",18.57575,73.737834,Free WiFi|Free parking|Room service|24-hour front desk|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Breakfast in the room|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Services|Daily housekeeping|24-hour front desk|Room service|Safety &amp; security|CCTV in common areas|24-hour security|Safety deposit box|General|Air conditioning|Newspapers|Languages spoken|English|Hindi, 3-star hotel ,Hotels,,,24.0,,,,
395,https://www.booking.com/hotel/in/emerald-vista-luxury-suites.en-gb.html,Emerald Vista Luxury Suites,5242576,"52/5/3, behind Audi Showroom,Mumbai-Pune Banglore Highway Pashan Exit, Mohan Nagar Co-op Society, Baner Pune",Pune,"52/5/3, behind Audi Showroom,Mumbai-Pune Banglore Highway Pashan Exit, Mohan Nagar Co-op Society, Baner Pune, 411045 Pune, India",18.54807,73.772804,Free WiFi|Free parking|Airport shuttle|Family rooms|Restaurant|Room service|Outdoors|Terrace|Garden|Pets|Pets are not allowed.|Activities|Aerobics|Off-site|Additional charge|Cooking class|Off-site|Additional charge|Tour or class about local culture|Themed dinner nights|Additional charge|Bike tours|Additional charge|Walking tours|Cycling|Off-site|Hiking|Off-site|Bicycle rental (additional charge)|Darts|Children's playground|Food &amp; Drink|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Secured parking|Wellness facilities|Yoga classes|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|Lockers|Luggage storage|24-hour front desk|Entertainment and family services|Children television networks|Board games/puzzles|Cleaning services|Daily housekeeping|Ironing service|Dry cleaning|Laundry|Business facilities|Fax/photocopying|Meeting/banquet facilities|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Smoke alarms|Security alarm|General|Airport shuttle (additional charge)|Air conditioning|Car hire|Soundproof rooms|Lift|Family rooms|Non-smoking rooms|Room service|Languages spoken|English|Hindi|Marathi,,Hotels,6.0,9.1,37.0,0.0,7.5,0.0,0.0
396,https://www.booking.com/hotel/in/oyo-rooms-rt-nagar-hmt-playground.en-gb.html,OYO 852 Kings 10,1495582,"5, Opp. HMT Play Ground, Near R.T.Nagar Police Station, R.T.Nagar Main Road, R.T.Nagar, Bangalore",Bengaluru,"5, Opp. HMT Play Ground, Near R.T.Nagar Police Station, R.T.Nagar Main Road, R.T.Nagar, Bangalore, 560032 Bangalore, India",13.02560496,77.59287357,Free WiFi|24-hour front desk|Laundry|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|No parking available.|Services|Laundry|Additional charge|24-hour front desk|General|Air conditioning|Lift|Languages spoken|English|Hindi, 3-star hotel ,Hotels,6.0,6.7,24.0,6.7,6.7,8.3,7.5
397,https://www.booking.com/hotel/in/forestvalley-holidays.en-gb.html,Forestvalley Holidays,2203957,"Mangalore-Mysore Highway Thalathmane, Katakeri village, Madikeri",Coorg,"Mangalore-Mysore Highway Thalathmane, Katakeri village, Madikeri, 571201 Madikeri, India",12.41008126,75.73455602,Free parking|Family rooms|Free WiFi|Pets allowed|24-hour front desk|Room service|Outdoors|Garden|Pets|Free!|Pets are allowed. No extra charges.|Activities|Tour or class about local culture|Additional charge|Themed dinner nights|Additional charge|Bike tours|Additional charge|Walking tours|Badminton equipment|Food &amp; Drink|Bottle of water|Additional charge|Wine/champagne|Additional charge|Breakfast in the room|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Secured parking|Services|Daily housekeeping|Tour desk|Car hire|Bridal suite|Laundry|Additional charge|24-hour front desk|Room service|General|Shops (on site)|Soundproof rooms|Family rooms,,Homestays,26.0,7.9,39.0,7.6,7.9,8.4,8.0
398,https://www.booking.com/hotel/in/rudraksh-plaza-new-delhi.en-gb.html,HOTEL RUDRAKSH PLAZA,4975279,"Rangpuri Stand,Near I.G.I. Airport Rangpuri N.H-8, Mahipalpur",Delhi,"Rangpuri Stand,Near I.G.I. Airport Rangpuri N.H-8, Mahipalpur, Mahipalpur, 110037 New Delhi, India",28.54149108,77.12949589,Free WiFi|Airport shuttle|Family rooms|Free parking|Non-smoking rooms|Room service|Pets|Pets are not allowed.|Food &amp; Drink|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Additional charge|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Services|Daily housekeeping|Airport shuttle (additional charge)|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Smoke alarms|Security alarm|24-hour security|General|Air conditioning|Non-smoking throughout|Family rooms|Non-smoking rooms|Newspapers|Languages spoken|English|Hindi,3-star hotel,Hotels,,,45.0,,,,
399,https://www.booking.com/hotel/in/staylo-by-omatra.en-gb.html,Classic Inn,3506459,"No. 5/1, 6th Cross, Off Old Airport Road, Near Manipal Motors, HAL 2nd Stage",Bengaluru,"No. 5/1, 6th Cross, Off Old Airport Road, Near Manipal Motors, HAL 2nd Stage, 560008 Bangalore, India",12.9626,77.646453,Free WiFi|Swimming pool|Family rooms|Fitness centre|Outdoor pool|Non-smoking rooms|Outdoors|Garden|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Parking options available|Accessible parking|Street parking|Secured parking|Pool and wellness|Swimming pool|Fitness|Outdoor pool|Fitness centre|Reception services|Luggage storage|Currency exchange|24-hour front desk|Entertainment and family services|Children television networks|Board games/puzzles|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Meeting/banquet facilities|Additional charge|General|Designated smoking area|Air conditioning|Car hire|Safety deposit box|Lift|Family rooms|Non-smoking rooms|Newspapers|Languages spoken|English|Hindi|Kannada, 3-star hotel ,Hotels,102.0,7.8,45.0,7.9,7.3,7.9,7.9
400,https://www.booking.com/hotel/in/mystic-greens-homestay-coorg.en-gb.html,"Mystic Greens Homestay, Coorg",2704332,"Mystic Greens Homestay, Mysore - Madikeri Rd, Kushalnagar, Karnataka - 571 104",Coorg,"Mystic Greens Homestay, Mysore - Madikeri Rd, Kushalnagar, Karnataka - 571 104, 571104 Kushālnagar, India",12.4417646,75.9461112,Free parking|Free WiFi|Outdoors|Outdoor fireplace|Picnic area|Outdoor furniture|BBQ facilities|Additional charge|Terrace|Garden|Kitchen|Shared kitchen|Pets|Free!|Pets are allowed. No extra charges.|Activities|Walking tours|Pub crawls|Badminton equipment|Water park|Off-site|Evening entertainment|Diving|Bowling|Cycling|Off-site|Children's playground|Fishing|Off-site|Tennis court|Food &amp; Drink|Bottle of water|Kid meals|Special diet menus (on request)|Breakfast in the room|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Electric vehicle charging station|Parking garage|Street parking|Secured parking|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Wellness facilities|Personal trainer|Reception services|Lockers|Private check-in/check-out|24-hour front desk|Entertainment and family services|Children television networks|Baby safety gates|Kids' outdoor play equipment|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Ironing service|Dry cleaning|Additional charge|Safety &amp; security|Fire extinguishers|CCTV in common areas|Smoke alarms|Security alarm|24-hour security|Safety deposit box|General|Shuttle service|Pet bowls|Pet basket|Grocery deliveries|Additional charge|Shared lounge/TV area|Airport shuttle (additional charge)|Vending machine (snacks)|Shuttle service (additional charge)|Shuttle service (free)|Designated smoking area|Allergy-free room|Heating|Car hire|Packed lunches|Chapel/shrine|Family rooms|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi|Kannada|Malayalam|Tamil|Telugu,,Homestays,16.0,8.8,46.0,8.4,8.4,0.0,8.4
401,https://www.booking.com/hotel/in/black-tie-raja-park.en-gb.html,Hotel Black Tie - Raja Park,5596522,"Opp. Punjab National Bank, Transport Nagar, A-8",Jaipur,"Opp. Punjab National Bank, Transport Nagar, A-8,, 302004 Jaipur, India",26.910929,75.842071,Free WiFi|Free parking|Family rooms|Airport shuttle|Restaurant|Spa and wellness centre|Outdoors|Terrace|Pets|Pets are not allowed.|Food &amp; Drink|Restaurant|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free public parking is possible on site (reservation is not needed).|Wellness facilities|Spa and wellness centre|Additional charge|Services|Airport shuttle|24-hour front desk|Room service|General|Air conditioning|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi, 3-star hotel ,,,,35.0,,,,
402,https://www.booking.com/hotel/in/monsoon-resort-udaipur.en-gb.html,Monsoon Resort Udaipur,5792440,Near Gitanjali Medical College Eklinghpura Udaipur,Udaipur,"Near Gitanjali Medical College Eklinghpura Udaipur, 313002 Udaipur, India",24.55446,73.732671,Free WiFi|Swimming pool|Free parking|Restaurant|Room service|Outdoors|Terrace|Garden|Pets|Pets are not allowed.|Food &amp; Drink|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Pool and wellness|Swimming pool|Services|24-hour front desk|Room service|General|Air conditioning|Languages spoken|English|Hindi,,Resorts,,,5.0,,,,
403,https://www.booking.com/hotel/in/cyber-inn-gurugram1.en-gb.html,cyber inn,5713199,1199AB Sector 38 behind medanta hospital,Gurgaon,"1199AB Sector 38 behind medanta hospital, 122003 Gurgaon, India",28.439502,77.040834,Free WiFi|Airport shuttle|Free parking|Family rooms|Room service|Non-smoking rooms|Outdoors|Terrace|Garden|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Services|Airport shuttle|24-hour front desk|Room service|General|Air conditioning|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi,2-star hotel,Hotels,,,2.0,,,,
404,https://www.booking.com/hotel/in/oyo-24095-radha-swami-guest-house-amritsar.en-gb.html,OYO 24095 Radha Swami Guest House,4569296,"27a, Phoola Singh Burj road",Amritsar,"27a, Phoola Singh Burj road, 143001 Amritsar, India",31.626942,74.888289,Free WiFi|Free parking|Family rooms|Non-smoking rooms|Room service|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Services|Daily housekeeping|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV in common areas|General|Air conditioning|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi,3-star hotel,Hotels,,,45.0,,,,
405,https://www.booking.com/hotel/in/the-whispering-inn.en-gb.html,The Whispering Inn By Vivaan,1499373,"Club House road, Manali",Manali,"Club House road, Manali, 175131 Manāli, India",32.23800549,77.1857357,Family rooms|Free WiFi|Free parking|Restaurant|Spa and wellness centre|Airport shuttle|Bar|Outdoors|Outdoor fireplace|Picnic area|Outdoor furniture|BBQ facilities|Additional charge|Terrace|Garden|Pets|Pets are not allowed.|Activities|Live music/performance|Additional charge|Happy hour|Additional charge|Themed dinner nights|Additional charge|Bike tours|Additional charge|Walking tours|Additional charge|Pub crawls|Evening entertainment|Nightclub/DJ|Additional charge|Cycling|Bicycle rental (additional charge)|Children's playground|Food &amp; Drink|On-site coffee house|Chocolate or cookies|Fruits|Bottle of water|Wine/champagne|Additional charge|Special diet menus (on request)|Snack bar|Breakfast in the room|Bar|Restaurant|Good|coffee!|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Parking garage|Street parking|Secured parking|Wellness facilities|Fitness/spa locker rooms|Spa and wellness centre|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|Lockers|Private check-in/check-out|Luggage storage|Tour desk|Express check-in/check-out|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Shoeshine|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Smoke alarms|Security alarm|24-hour security|Safety deposit box|General|Shuttle service|Mini-market on site|Airport shuttle (additional charge)|Shuttle service (additional charge)|Shops (on site)|Heating|Car hire|Packed lunches|Soundproof rooms|Bridal suite|VIP room facilities|Family rooms|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi, 4-star hotel ,Hotels,152.0,9.1,46.0,9.2,8.7,8.9,9.1
406,https://www.booking.com/hotel/in/2-bhk-for-6-near-baga-beach.en-gb.html,"2 BHK for 6, near Baga Beach",5354172,"544 V8, Monte Guirim Aradi, Room no. 238 Bardez, Goa",Goa,"544 V8, Monte Guirim Aradi, Room no. 238 Bardez, Goa, 403510 Assagao, India",15.56073,73.79942,Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Secured parking|Internet|No internet access available.|Kitchen|Freedom to eat when you want|Dining table|Tumble dryer|Washing Machine|Microwave|Refrigerator|Bedroom|Wardrobe or closet|Bathroom|Free toiletries|Shower|Private bathroom|Toilet|Living Area|Space for everyone to be together|Dining area|Media &amp; Technology|Fun for everyone under one roof|Flat-screen TV|Cable Channels|Satellite Channels|TV|Room Amenities|Extra comfort|Fan|Private entrance|Pets|Pets are not allowed.|Outdoors|Sit back and relax|Balcony|Outdoor &amp; View|Enjoy the view|View|Cleaning services|Daily housekeeping|Miscellaneous|Air conditioning|Family rooms|Languages spoken|English|Hindi,,Apartments,5.0,9.1,,0.0,8.0,8.0,0.0
407,https://www.booking.com/hotel/in/rich-kushalnagar.en-gb.html,Hotel Rich,5154374,BM road bylakuppe - kushlanagar-571104 B M road bylakuppe,Coorg,"BM road bylakuppe - kushlanagar-571104 B M road bylakuppe, 571104 Kushālnagar, India",12.452811,75.967253,Free parking|Free WiFi|Outdoors|Garden|Pets|Free!|Pets are allowed. No extra charges.|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|General|Soundproof rooms|Languages spoken|English|Hindi,,Hostels,,,4.0,,,,
408,https://www.booking.com/hotel/in/yantra-leisures.en-gb.html,Treebo Trend Yantra Leisures,1041579,"105, Snowdon Road, Ooty, Tamil Nadu- 643001",Ooty,"105, Snowdon Road, Ooty, Tamil Nadu- 643001, 643001 Ooty, India",11.42106711,76.70453862,Free parking|Free WiFi|Restaurant|Room service|Non-smoking rooms|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Restaurant|Good|coffee!|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Street parking|Secured parking|Services|Luggage storage|Ironing service|Laundry|Additional charge|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV in common areas|24-hour security|General|Non-smoking rooms|Newspapers|Languages spoken|English|Hindi,3 stars,Resorts,237.0,7.2,39.0,7.2,6.9,7.8,7.1
409,https://www.booking.com/hotel/in/oyo-13134-grand-regency.en-gb.html,OYO 13134 Grand Regency,3521239,"1, Earning point, Mandakni chauraha, Kolar Road",Bhopal,"1, Earning point, Mandakni chauraha, Kolar Road, 462042 Bhopal, India",23.18465743,77.41690021,Free WiFi|Free parking|Family rooms|Non-smoking rooms|Room service|Outdoors|Terrace|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Services|Daily housekeeping|Trouser press|Additional charge|Laundry|Additional charge|24-hour front desk|Room service|General|Non-smoking throughout|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi,3-star hotel,Hotels,5.0,6.2,38.0,6.2,6.2,0.0,7.5
